chapter,book,wave,status,start_time,end_time,duration_s,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,total_tokens,cost_usd,last_heartbeat,terminal_id,retry_at
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:54Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:23:58Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:58Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:23:58Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:58Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:23:59Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:59Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:24:00Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:01Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:01Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:15Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:24:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:17Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:24:23Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:23Z,Mac-58102,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:24Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:24:28Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:28Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:24:28Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:24:28Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:24:29Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:24:30Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:24:30Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:31Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:24:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:47Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:53Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:24:53Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:24:54Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:24:58Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:58Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:24:58Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:24:58Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:24:59Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:24:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:24:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:25:00Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:25:00Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:25:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:25:01Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:25:01Z,Mac-61358,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,2026-05-05T06:29:14Z,,,,,,,,,2026-05-05T06:29:14Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,2026-05-05T06:29:14Z,,,,,,,,,2026-05-05T06:29:14Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,2026-05-05T06:29:15Z,,,,,,,,,2026-05-05T06:29:15Z,Mac-71316,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:29:44Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:29:44Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:29:45Z,Mac-71316,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:30:14Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:30:14Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:30:15Z,Mac-71316,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:30:44Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:30:44Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:30:45Z,Mac-71316,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:31:14Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:31:14Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:31:15Z,Mac-71316,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:31:44Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:31:44Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:31:45Z,Mac-71316,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:32:14Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:32:15Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:32:15Z,Mac-71316,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:32:45Z,Mac-70887,
adwd-daenerys-05,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:32:45Z,Mac-70969,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:32:45Z,Mac-71316,
adwd-daenerys-05,adwd,3,done,2026-05-05 01:29:14,2026-05-05 01:32:50,216,6,56045,110064,9223,175338,0.63649825,,Mac-70969,
adwd-daenerys-06,adwd,3,failed-stale,2026-05-05T06:32:50Z,,,,,,,,,2026-05-05T06:32:50Z,Mac-70969,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:33:15Z,Mac-70887,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:33:15Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:33:20Z,Mac-70969,
adwd-a-ghost-in-winterfell-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:33:45Z,Mac-70887,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:33:45Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:33:50Z,Mac-70969,
adwd-a-ghost-in-winterfell-01,adwd,1,done,2026-05-05 01:29:14,2026-05-05 01:33:53,279,4096,58840,106673,11347,180956,0.7258335,,Mac-70887,
adwd-bran-01,adwd,1,failed-stale,2026-05-05T06:33:53Z,,,,,,,,,2026-05-05T06:33:53Z,Mac-70887,
adwd-epilogue,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:34:15Z,Mac-71316,
adwd-epilogue,adwd,5,done,2026-05-05 01:29:15,2026-05-05 01:34:17,302,4096,62729,108939,12940,188704,0.7910647499999999,,Mac-71316,
adwd-jaime-01,adwd,5,failed-stale,2026-05-05T06:34:17Z,,,,,,,,,2026-05-05T06:34:17Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:34:20Z,Mac-70969,
adwd-bran-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:34:23Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:34:47Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:34:50Z,Mac-70969,
adwd-bran-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:34:53Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:35:17Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:35:20Z,Mac-70969,
adwd-bran-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:35:23Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:35:47Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:35:50Z,Mac-70969,
adwd-bran-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:35:53Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:36:17Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:36:20Z,Mac-70969,
adwd-bran-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:36:23Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:36:47Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:36:50Z,Mac-70969,
adwd-bran-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:36:53Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:37:17Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:37:20Z,Mac-70969,
adwd-bran-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:37:23Z,Mac-70887,
adwd-bran-01,adwd,1,done,2026-05-05 01:33:53,2026-05-05 01:37:43,230,6,55888,108364,8846,173104,0.6252599999999999,,Mac-70887,
adwd-bran-02,adwd,1,failed-stale,2026-05-05T06:37:43Z,,,,,,,,,2026-05-05T06:37:43Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:37:47Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:37:50Z,Mac-70969,
adwd-bran-02,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:38:14Z,Mac-70887,
adwd-jaime-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:38:17Z,Mac-71316,
adwd-daenerys-06,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:38:20Z,Mac-70969,
adwd-daenerys-06,adwd,3,done,2026-05-05 01:32:50,2026-05-05 01:38:21,331,6,46766,123420,14344,184536,0.7132325,,Mac-70969,
adwd-daenerys-07,adwd,3,failed-stale,2026-05-05T06:38:21Z,,,,,,,,,2026-05-05T06:38:21Z,Mac-70969,
adwd-jaime-01,adwd,5,done,2026-05-05 01:34:17,2026-05-05 01:38:42,265,6,45985,125694,11116,182801,0.6287612499999999,,Mac-71316,
adwd-jon-01,adwd,5,failed-stale,2026-05-05T06:38:42Z,,,,,,,,,2026-05-05T06:38:42Z,Mac-71316,
adwd-bran-02,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:38:44Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:38:51Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:39:12Z,Mac-71316,
adwd-bran-02,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:39:14Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:39:21Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:39:42Z,Mac-71316,
adwd-bran-02,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:39:44Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:39:51Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:40:12Z,Mac-71316,
adwd-bran-02,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:40:14Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:40:21Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:40:42Z,Mac-71316,
adwd-bran-02,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:40:44Z,Mac-70887,
adwd-bran-02,adwd,1,done,2026-05-05 01:37:44,2026-05-05 01:40:50,186,6,39321,122566,7598,169491,0.49760724999999995,,Mac-70887,
adwd-bran-03,adwd,1,failed-stale,2026-05-05T06:40:50Z,,,,,,,,,2026-05-05T06:40:50Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:40:51Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:41:12Z,Mac-71316,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:41:21Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:41:21Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:41:42Z,Mac-71316,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:41:51Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:41:52Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:42:12Z,Mac-71316,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:42:21Z,Mac-70887,
adwd-daenerys-07,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:42:22Z,Mac-70969,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:42:42Z,Mac-71316,
adwd-daenerys-07,adwd,3,done,2026-05-05 01:38:21,2026-05-05 01:42:43,262,4096,46771,121994,11530,184391,0.6626557499999999,,Mac-70969,
adwd-daenerys-08,adwd,3,failed-stale,2026-05-05T06:42:43Z,,,,,,,,,2026-05-05T06:42:43Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:42:51Z,Mac-70887,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:43:12Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:43:13Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:43:21Z,Mac-70887,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:43:42Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:43:43Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:43:51Z,Mac-70887,
adwd-jon-01,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:44:12Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:44:13Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:44:21Z,Mac-70887,
adwd-jon-01,adwd,5,done,2026-05-05 01:38:42,2026-05-05 01:44:37,355,6,48969,125140,14687,188802,0.73640225,,Mac-71316,
adwd-jon-02,adwd,5,failed-stale,2026-05-05T06:44:37Z,,,,,,,,,2026-05-05T06:44:37Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:44:43Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:44:51Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:45:07Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:45:13Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:45:21Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:45:37Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:45:43Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:45:51Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:46:07Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:46:13Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:46:21Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:46:37Z,Mac-71316,
adwd-daenerys-08,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:46:43Z,Mac-70969,
adwd-daenerys-08,adwd,3,done,2026-05-05 01:42:43,2026-05-05 01:46:44,241,6,42912,123826,9940,176684,0.579243,,Mac-70969,
adwd-daenerys-09,adwd,3,failed-stale,2026-05-05T06:46:44Z,,,,,,,,,2026-05-05T06:46:44Z,Mac-70969,
adwd-bran-03,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:46:51Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:47:07Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:47:14Z,Mac-70969,
adwd-bran-03,adwd,1,done,2026-05-05 01:40:50,2026-05-05 01:47:17,387,5,49145,85791,15358,150299,0.7346047499999999,,Mac-70887,
adwd-cersei-01,adwd,1,failed-stale,2026-05-05T06:47:17Z,,,,,,,,,2026-05-05T06:47:17Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:47:37Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:47:45Z,Mac-70969,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:47:47Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:48:07Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:48:15Z,Mac-70969,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:48:17Z,Mac-70887,
adwd-jon-02,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:48:37Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:48:45Z,Mac-70969,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:48:48Z,Mac-70887,
adwd-jon-02,adwd,5,done,2026-05-05 01:44:37,2026-05-05 01:49:00,263,6,47399,127749,10458,185612,0.62216425,,Mac-71316,
adwd-jon-03,adwd,5,failed-stale,2026-05-05T06:49:00Z,,,,,,,,,2026-05-05T06:49:00Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:49:15Z,Mac-70969,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:49:18Z,Mac-70887,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:49:30Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:49:45Z,Mac-70969,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:49:48Z,Mac-70887,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:50:00Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:50:15Z,Mac-70969,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:50:18Z,Mac-70887,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:50:30Z,Mac-71316,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:50:45Z,Mac-70969,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:50:48Z,Mac-70887,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:51:00Z,Mac-71316,
adwd-cersei-01,adwd,1,done,2026-05-05 01:47:17,2026-05-05 01:51:02,225,6,44455,124843,10444,179748,0.60198825,,Mac-70887,
adwd-cersei-02,adwd,2,failed-stale,2026-05-05T06:51:02Z,,,,,,,,,2026-05-05T06:51:02Z,Mac-74487,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:51:15Z,Mac-70969,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:51:30Z,Mac-71316,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:51:32Z,Mac-74487,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:51:45Z,Mac-70969,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:52:00Z,Mac-71316,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:52:02Z,Mac-74487,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:52:15Z,Mac-70969,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:52:30Z,Mac-71316,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:52:32Z,Mac-74487,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:52:45Z,Mac-70969,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:53:00Z,Mac-71316,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:53:02Z,Mac-74487,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:53:15Z,Mac-70969,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:53:30Z,Mac-71316,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:53:32Z,Mac-74487,
adwd-daenerys-09,adwd,3,done,2026-05-05 01:46:44,2026-05-05 01:53:36,412,6,51133,125130,16862,193131,0.80431125,,Mac-70969,
adwd-daenerys-10,adwd,4,failed-stale,2026-05-05T06:53:37Z,,,,,,,,,2026-05-05T06:53:37Z,Mac-75233,
adwd-jon-03,adwd,5,failed-stale,,,,,,,,,,2026-05-05T06:54:00Z,Mac-71316,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:54:02Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:54:07Z,Mac-75233,
adwd-jon-03,adwd,5,done,2026-05-05 01:49:00,2026-05-05 01:54:20,320,6,46453,125183,12107,183749,0.65619875,,Mac-71316,
adwd-jon-04,adwd,6,failed-stale,2026-05-05T06:54:20Z,,,,,,,,,2026-05-05T06:54:20Z,Mac-75785,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:54:32Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:54:37Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:54:51Z,Mac-75785,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:55:02Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:55:07Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:55:21Z,Mac-75785,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:55:32Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:55:37Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:55:51Z,Mac-75785,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:56:02Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:56:07Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:56:21Z,Mac-75785,
adwd-cersei-02,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:56:32Z,Mac-74487,
adwd-daenerys-10,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:56:37Z,Mac-75233,
adwd-jon-04,adwd,6,failed-stale,,,,,,,,,,2026-05-05T06:56:51Z,Mac-75785,
